deposit_block_time,source_chain,destination_chain,amount_usd
2026-04-10 12:36:06.000 UTC,arbitrum,zksync,2.443562390444918
2026-04-10 12:36:08.000 UTC,arbitrum,zksync,547.7878404625932
2026-04-10 12:36:11.000 UTC,ethereum,arbitrum,208.559962397508
2026-04-10 12:36:13.000 UTC,base,polygon,111.0085
2026-04-10 12:36:13.000 UTC,polygon,arbitrum,28.489776366267996
2026-04-10 12:36:15.000 UTC,base,arbitrum,429.1122361043375
2026-04-10 12:36:19.000 UTC,zksync,base,261.4220777459431
2026-04-10 12:36:20.000 UTC,zksync,ethereum,1.7389557371286262
2026-04-10 12:36:23.000 UTC,arbitrum,hyperliquid,208.532795281588
2026-04-10 12:36:23.000 UTC,ethereum,base,4.4375263273679995
2026-04-10 12:36:23.000 UTC,ethereum,hyperliquid,126.19330998707198
2026-04-10 12:36:24.000 UTC,arbitrum,polygon,221.935683918624
2026-04-10 12:36:33.000 UTC,base,ethereum,88.8068
2026-04-10 12:36:35.000 UTC,polygon,base,68.83127682934
2026-04-10 12:36:35.000 UTC,ethereum,arbitrum,799.68031581072
2026-04-10 12:36:35.000 UTC,ethereum,arbitrum,2031.7499999999998
2026-04-10 12:36:43.000 UTC,base,arbitrum,272.59016291590603
2026-04-10 12:36:43.000 UTC,optimism,base,546.887006662516
2026-04-10 12:36:43.000 UTC,arbitrum,hyperliquid,52.77698394792
2026-04-10 12:36:47.000 UTC,arbitrum,optimism,427.7209972202074
2026-04-10 12:36:53.000 UTC,arbitrum,zksync,340.5165656
2026-04-10 12:36:53.000 UTC,polygon,arbitrum,1000.9531987671198
2026-04-10 12:36:53.000 UTC,base,polygon,19.98153
2026-04-10 12:36:55.000 UTC,polygon,base,10.502751
2026-04-10 12:36:57.000 UTC,polygon,ethereum,998.5620437281179
2026-04-10 12:36:59.000 UTC,arbitrum,hyperliquid,0.44020239999999994
2026-04-10 12:36:59.000 UTC,ethereum,arbitrum,301.078862
2026-04-10 12:36:59.000 UTC,ethereum,base,1.0281806492769115e-18
2026-04-10 12:36:59.000 UTC,optimism,polygon,42.2054317
2026-04-10 12:37:17.000 UTC,arbitrum,hyperliquid,7.621996439999999
2026-04-10 12:37:23.000 UTC,polygon,arbitrum,40.049495297259995
2026-04-10 12:37:28.000 UTC,arbitrum,hyperliquid,600.1572
2026-04-10 12:37:33.000 UTC,polygon,base,64.38493
2026-04-10 12:37:35.000 UTC,ethereum,polygon,197.91799102718022
2026-04-10 12:37:35.000 UTC,polygon,ethereum,86.9053530817
2026-04-10 12:37:35.000 UTC,ethereum,zksync,312.861701295286
2026-04-10 12:37:35.000 UTC,ethereum,hyperliquid,292.244047885
2026-04-10 12:37:39.000 UTC,arbitrum,zksync,338.4256042
2026-04-10 12:37:39.000 UTC,base,arbitrum,6.609437077131256
2026-04-10 12:37:43.000 UTC,base,zksync,545.2610745980395
2026-04-10 12:37:46.000 UTC,polygon,zksync,426.941983759818
2026-04-10 12:37:49.000 UTC,hyperliquid,base,130.99003000000002
2026-04-10 12:37:51.000 UTC,optimism,polygon,4802.252496594632
2026-04-10 12:37:55.000 UTC,base,arbitrum,259.20057118491206
2026-04-10 12:38:03.000 UTC,arbitrum,optimism,0.42019319999999993
2026-04-10 12:38:03.000 UTC,arbitrum,base,19.98153
2026-04-10 12:38:05.000 UTC,polygon,base,10.502751
2026-04-10 12:38:09.000 UTC,base,optimism,18.431998918802
2026-04-10 12:38:11.000 UTC,ethereum,base,2.0701471270269374
2026-04-10 12:38:11.000 UTC,ethereum,zksync,9.179255915391941e-19
2026-04-10 12:38:15.000 UTC,polygon,ethereum,1.497392214
2026-04-10 12:38:15.000 UTC,polygon,ethereum,102.31242546831761
2026-04-10 12:38:18.000 UTC,base,arbitrum,650.2989999999999
2026-04-10 12:38:24.000 UTC,arbitrum,polygon,44.60892947819
2026-04-10 12:38:25.000 UTC,hyperliquid,arbitrum,3.0014199715410257
2026-04-10 12:38:25.000 UTC,arbitrum,hyperliquid,19.991993530334
2026-04-10 12:38:30.000 UTC,polygon,ethereum,37.74289
2026-04-10 12:38:31.000 UTC,base,arbitrum,6.4577122858126215
2026-04-10 12:38:33.000 UTC,polygon,base,4.2011004000000005
2026-04-10 12:38:35.000 UTC,ethereum,base,100.539561465474
2026-04-10 12:38:36.000 UTC,arbitrum,base,2.9932840350000003
2026-04-10 12:38:36.000 UTC,arbitrum,hyperliquid,2699.34704368
2026-04-10 12:38:37.000 UTC,arbitrum,hyperliquid,2925.486529706286
2026-04-10 12:38:38.000 UTC,arbitrum,hyperliquid,400.39487598
2026-04-10 12:38:38.000 UTC,base,arbitrum,1.0042610399999998
2026-04-10 12:38:39.000 UTC,arbitrum,hyperliquid,3140.777734227292
2026-04-10 12:38:39.000 UTC,optimism,base,1.3893754470364055e-19
2026-04-10 12:38:39.000 UTC,arbitrum,hyperliquid,3475.107977807356
2026-04-10 12:38:40.000 UTC,arbitrum,hyperliquid,2071.277794638644
2026-04-10 12:38:44.000 UTC,zksync,optimism,543.0293291836708
2026-04-10 12:38:45.000 UTC,arbitrum,hyperliquid,1000.4620524
2026-04-10 12:38:51.000 UTC,zksync,arbitrum,425.82091894273833
2026-04-10 12:38:54.000 UTC,arbitrum,optimism,258.5888767583003
2026-04-10 12:38:59.000 UTC,ethereum,hyperliquid,994.764210956562
2026-04-10 12:38:59.000 UTC,ethereum,base,2.22137e-18
2026-04-10 12:39:04.000 UTC,arbitrum,hyperliquid,79.34648259999999
2026-04-10 12:39:11.000 UTC,ethereum,polygon,3644.276841404748
2026-04-10 12:39:17.000 UTC,optimism,arbitrum,541.9167934562082
2026-04-10 12:39:31.000 UTC,base,ethereum,90.595110701822
2026-04-10 12:39:31.000 UTC,arbitrum,hyperliquid,276.72220422716396
2026-04-10 12:39:33.000 UTC,optimism,ethereum,4802.251676379792
2026-04-10 12:39:33.000 UTC,base,arbitrum,79.53657
2026-04-10 12:39:34.000 UTC,arbitrum,ethereum,4.822217199999999
2026-04-10 12:39:35.000 UTC,ethereum,polygon,10908.765724999997
2026-04-10 12:39:35.000 UTC,polygon,zksync,257.8065007241082
2026-04-10 12:39:36.000 UTC,arbitrum,hyperliquid,264.650644306888
2026-04-10 12:39:42.000 UTC,ethereum,optimism,117.861812706542
2026-04-10 12:39:47.000 UTC,ethereum,base,1021.4360353340193
2026-04-10 12:39:47.000 UTC,ethereum,arbitrum,55.50425
2026-04-10 12:39:53.000 UTC,zksync,base,40.24020817301599
2026-04-10 12:39:53.000 UTC,base,ethereum,11.930723030675999
2026-04-10 12:39:54.000 UTC,arbitrum,base,424.6092930352721
2026-04-10 12:39:57.000 UTC,polygon,ethereum,1292.3325051040388
2026-04-10 12:40:01.000 UTC,base,polygon,0.66943747706
2026-04-10 12:40:22.000 UTC,arbitrum,hyperliquid,14.9938855203
2026-04-10 12:40:23.000 UTC,ethereum,base,12.770140625994
2026-04-10 12:40:23.000 UTC,base,hyperliquid,26.477689811825996
2026-04-10 12:40:25.000 UTC,base,arbitrum,4.999395
2026-04-10 12:40:29.000 UTC,arbitrum,base,540.453799534523
2026-04-10 12:40:35.000 UTC,hyperliquid,base,0.12146572595666959
2026-04-10 12:40:41.000 UTC,base,hyperliquid,0.5999274
2026-04-10 12:40:41.000 UTC,ethereum,arbitrum,952.8327877574964
2026-04-10 12:40:47.000 UTC,ethereum,polygon,5000.9
2026-04-10 12:40:49.000 UTC,base,polygon,39.591897800631
2026-04-10 12:40:50.000 UTC,zksync,base,256.36273062843173
2026-04-10 12:40:51.000 UTC,arbitrum,hyperliquid,6.6691929299999995
2026-04-10 12:40:57.000 UTC,base,arbitrum,423.41233790988537
2026-04-10 12:40:59.000 UTC,ethereum,arbitrum,8.240717746292562
2026-04-10 12:40:59.000 UTC,ethereum,base,505.4363421595601
2026-04-10 12:41:02.000 UTC,arbitrum,hyperliquid,2194.377302214666
2026-04-10 12:41:03.000 UTC,arbitrum,hyperliquid,2012.9163486471389
2026-04-10 12:41:05.000 UTC,arbitrum,hyperliquid,3218.636723826654
2026-04-10 12:41:06.000 UTC,polygon,ethereum,142.32596727200257
2026-04-10 12:41:06.000 UTC,arbitrum,hyperliquid,2880.775508980875
2026-04-10 12:41:09.000 UTC,ethereum,base,27.374212319475
2026-04-10 12:41:11.000 UTC,base,arbitrum,41.455739248524
2026-04-10 12:41:17.000 UTC,optimism,ethereum,4800.414831514007
2026-04-10 12:41:23.000 UTC,ethereum,base,335.67182646544563
2026-04-10 12:41:28.000 UTC,arbitrum,optimism,7.809054989999999
2026-04-10 12:41:31.000 UTC,base,optimism,27.50821284814689
2026-04-10 12:41:33.000 UTC,base,zksync,539.7587378995787
2026-04-10 12:41:37.000 UTC,polygon,base,9.448856549999999
2026-04-10 12:41:46.000 UTC,arbitrum,polygon,98.98901088021
2026-04-10 12:41:47.000 UTC,ethereum,base,529.57969418966
2026-04-10 12:41:49.000 UTC,base,arbitrum,1009.285368128912
2026-04-10 12:41:53.000 UTC,base,arbitrum,254.14385790294287
2026-04-10 12:41:54.000 UTC,base,ethereum,0.24377023918949106
2026-04-10 12:41:57.000 UTC,arbitrum,base,422.7496565844595
2026-04-10 12:41:59.000 UTC,ethereum,arbitrum,499.94059986689996
2026-04-10 12:42:03.000 UTC,arbitrum,base,554.932845
2026-04-10 12:42:04.000 UTC,arbitrum,hyperliquid,1000.6410737779139
2026-04-10 12:42:04.000 UTC,zksync,base,537.5307543452985
2026-04-10 12:42:05.000 UTC,zksync,arbitrum,42.184458
2026-04-10 12:42:05.000 UTC,optimism,base,2.88327
2026-04-10 12:42:07.000 UTC,polygon,base,5.24936475
2026-04-10 12:42:13.000 UTC,base,hyperliquid,50.366485917699
2026-04-10 12:42:19.000 UTC,base,ethereum,499.02750000000003
2026-04-10 12:42:21.000 UTC,polygon,base,7.349110649999999
2026-04-10 12:42:21.000 UTC,arbitrum,hyperliquid,0.8701566000000001
2026-04-10 12:42:22.000 UTC,arbitrum,hyperliquid,3560.5177272191577
2026-04-10 12:42:23.000 UTC,ethereum,optimism,2.2179
2026-04-10 12:42:23.000 UTC,arbitrum,hyperliquid,3580.0382709475316
2026-04-10 12:42:24.000 UTC,arbitrum,optimism,202.128487493292
2026-04-10 12:42:27.000 UTC,base,optimism,39.80306239108293
2026-04-10 12:42:27.000 UTC,arbitrum,hyperliquid,2320.4961869828785
2026-04-10 12:42:31.000 UTC,base,arbitrum,422.0902162702747
2026-04-10 12:42:35.000 UTC,arbitrum,hyperliquid,6.9958533993
2026-04-10 12:42:35.000 UTC,arbitrum,hyperliquid,3108.215231444109
2026-04-10 12:42:35.000 UTC,arbitrum,polygon,1200.115982
2026-04-10 12:42:39.000 UTC,arbitrum,base,2.919873131032372
2026-04-10 12:42:47.000 UTC,ethereum,base,1219.845
2026-04-10 12:42:47.000 UTC,base,ethereum,61.09364577428099
2026-04-10 12:42:52.000 UTC,arbitrum,ethereum,1.00018
2026-04-10 12:42:53.000 UTC,arbitrum,base,253.53330386059258
2026-04-10 12:42:54.000 UTC,zksync,ethereum,18.826565159174706
2026-04-10 12:42:55.000 UTC,ethereum,arbitrum,2066.186534105591
2026-04-10 12:42:58.000 UTC,polygon,base,0.5237940058027873
2026-04-10 12:42:59.000 UTC,ethereum,arbitrum,51748.08271425621
2026-04-10 12:42:59.000 UTC,ethereum,base,6199.2498
2026-04-10 12:43:01.000 UTC,base,polygon,3.2034839164614466
2026-04-10 12:43:07.000 UTC,arbitrum,polygon,322.88092668
2026-04-10 12:43:07.000 UTC,optimism,base,4800.41591838248
2026-04-10 12:43:08.000 UTC,optimism,base,1230.04734
2026-04-10 12:43:09.000 UTC,zksync,arbitrum,536.630819850738
2026-04-10 12:43:16.000 UTC,arbitrum,polygon,201.86043093206098
2026-04-10 12:43:19.000 UTC,arbitrum,ethereum,95217.13600000001
2026-04-10 12:43:21.000 UTC,base,optimism,41.91633420518293
2026-04-10 12:43:23.000 UTC,ethereum,arbitrum,71.56134003
2026-04-10 12:43:23.000 UTC,ethereum,hyperliquid,32.90601789
2026-04-10 12:43:26.000 UTC,arbitrum,ethereum,11.402052
2026-04-10 12:43:27.000 UTC,base,ethereum,1219.845
2026-04-10 12:43:27.000 UTC,base,zksync,252.92527982666127
2026-04-10 12:43:30.000 UTC,arbitrum,optimism,421.43168706701164
2026-04-10 12:43:33.000 UTC,arbitrum,hyperliquid,2379.2964642883258
2026-04-10 12:43:34.000 UTC,arbitrum,hyperliquid,3205.430919922296
2026-04-10 12:43:35.000 UTC,ethereum,base,124.259436788646
2026-04-10 12:43:36.000 UTC,arbitrum,hyperliquid,2364.4824909960116
2026-04-10 12:43:36.000 UTC,arbitrum,hyperliquid,2723.7863009738007
2026-04-10 12:43:45.000 UTC,base,arbitrum,81.79133205116999
2026-04-10 12:43:47.000 UTC,polygon,arbitrum,2.01053083042
2026-04-10 12:43:47.000 UTC,ethereum,base,104.987295
2026-04-10 12:43:47.000 UTC,polygon,optimism,10.68870651
2026-04-10 12:43:51.000 UTC,polygon,optimism,29.936741215955998
2026-04-10 12:43:55.000 UTC,arbitrum,hyperliquid,2714.755763801031
2026-04-10 12:43:55.000 UTC,arbitrum,hyperliquid,0.7201296000000001
2026-04-10 12:43:59.000 UTC,ethereum,base,2.1979389
2026-04-10 12:44:09.000 UTC,polygon,ethereum,2.3502129746629596
2026-04-10 12:44:10.000 UTC,arbitrum,zksync,535.0228169132806
2026-04-10 12:44:12.000 UTC,zksync,base,22.179
2026-04-10 12:44:12.000 UTC,hyperliquid,ethereum,15.550565129200892
2026-04-10 12:44:13.000 UTC,arbitrum,ethereum,100.018
2026-04-10 12:44:13.000 UTC,optimism,ethereum,212.35015729135628
2026-04-10 12:44:14.000 UTC,optimism,base,0.3304772482152992
2026-04-10 12:44:15.000 UTC,base,optimism,63.379848901462914
2026-04-10 12:44:19.000 UTC,arbitrum,base,3.8907002000000004
2026-04-10 12:44:19.000 UTC,base,polygon,252.14642813387368
2026-04-10 12:44:22.000 UTC,arbitrum,polygon,201.80517861839996
2026-04-10 12:44:25.000 UTC,polygon,base,5.3636309221200005
2026-04-10 12:44:30.000 UTC,base,polygon,27.354923
2026-04-10 12:44:31.000 UTC,zksync,ethereum,420.64930172595587
2026-04-10 12:44:35.000 UTC,ethereum,polygon,499.90913945096
2026-04-10 12:44:35.000 UTC,ethereum,base,499.9395
2026-04-10 12:44:37.000 UTC,optimism,base,21.447093
2026-04-10 12:44:39.000 UTC,base,arbitrum,6.580418071476804
2026-04-10 12:44:42.000 UTC,zksync,optimism,533.7490839729466
2026-04-10 12:44:45.000 UTC,arbitrum,hyperliquid,996.1694489099999
2026-04-10 12:44:47.000 UTC,ethereum,polygon,7.132738716282527
2026-04-10 12:44:57.000 UTC,optimism,base,0.6727115920469999
2026-04-10 12:44:59.000 UTC,ethereum,zksync,29.99637
2026-04-10 12:44:59.000 UTC,ethereum,base,141965.48918920002
2026-04-10 12:45:01.000 UTC,base,optimism,15.663930454743808
2026-04-10 12:45:05.000 UTC,polygon,zksync,27.889297321212
2026-04-10 12:45:06.000 UTC,ethereum,arbitrum,2.9744518049999993
2026-04-10 12:45:13.000 UTC,arbitrum,hyperliquid,2010.3743364
2026-04-10 12:45:15.000 UTC,zksync,arbitrum,420.85051890934665
2026-04-10 12:45:16.000 UTC,arbitrum,base,60.308882
2026-04-10 12:45:19.000 UTC,base,optimism,50.37987788015
2026-04-10 12:45:21.000 UTC,base,zksync,50.3898723804
2026-04-10 12:45:23.000 UTC,base,hyperliquid,3999.8
2026-04-10 12:45:23.000 UTC,base,polygon,50.40985238135001
2026-04-10 12:45:23.000 UTC,base,zksync,50.39986288085
2026-04-10 12:45:27.000 UTC,base,zksync,50.4198428818
2026-04-10 12:45:30.000 UTC,ethereum,base,0.13952715048270511
2026-04-10 12:45:31.000 UTC,base,polygon,251.7908805379561
2026-04-10 12:45:33.000 UTC,polygon,base,0.42259370858399997
2026-04-10 12:45:47.000 UTC,ethereum,hyperliquid,534.526190763127
2026-04-10 12:45:50.000 UTC,arbitrum,hyperliquid,2499.875
2026-04-10 12:45:51.000 UTC,arbitrum,optimism,29.758512
2026-04-10 12:45:53.000 UTC,arbitrum,base,20.530807408300003
2026-04-10 12:45:56.000 UTC,arbitrum,hyperliquid,9.9995
2026-04-10 12:45:57.000 UTC,base,optimism,20.473695977405217
2026-04-10 12:45:59.000 UTC,arbitrum,base,0.44010383999999997
2026-04-10 12:45:59.000 UTC,ethereum,arbitrum,1.1197166071576705
2026-04-10 12:45:59.000 UTC,ethereum,zksync,3000.7079999999996
2026-04-10 12:45:59.000 UTC,ethereum,polygon,74.4925761
2026-04-10 12:45:59.000 UTC,ethereum,arbitrum,8122.783
2026-04-10 12:46:05.000 UTC,base,arbitrum,250.7540229608654
2026-04-10 12:46:08.000 UTC,arbitrum,hyperliquid,934.24387647045
2026-04-10 12:46:09.000 UTC,arbitrum,hyperliquid,999.8687260639
2026-04-10 12:46:11.000 UTC,ethereum,arbitrum,41598.2035838201
2026-04-10 12:46:11.000 UTC,ethereum,optimism,39.69048426450579
2026-04-10 12:46:11.000 UTC,ethereum,base,3042.14914
2026-04-10 12:46:11.000 UTC,arbitrum,hyperliquid,99.995
2026-04-10 12:46:11.000 UTC,ethereum,polygon,1.94065196255
2026-04-10 12:46:13.000 UTC,base,optimism,2010.3743364
2026-04-10 12:46:15.000 UTC,arbitrum,hyperliquid,493.7253125
2026-04-10 12:46:18.000 UTC,arbitrum,base,419.6381405432014
2026-04-10 12:46:21.000 UTC,polygon,ethereum,194.76184897304205
2026-04-10 12:46:22.000 UTC,optimism,hyperliquid,1.1672923262589376
2026-04-10 12:46:29.000 UTC,base,zksync,201.73640767525
2026-04-10 12:46:36.000 UTC,arbitrum,hyperliquid,79.41469906649999
2026-04-10 12:46:39.000 UTC,base,hyperliquid,50.439897879
2026-04-10 12:46:39.000 UTC,base,polygon,50.429922377800004
2026-04-10 12:46:41.000 UTC,base,zksync,50.44988837945
2026-04-10 12:46:42.000 UTC,zksync,base,8.0301615990162
2026-04-10 12:46:42.000 UTC,polygon,ethereum,10.991589061665003
2026-04-10 12:46:42.000 UTC,ethereum,arbitrum,533.4083410415197
2026-04-10 12:46:43.000 UTC,base,ethereum,50.459891879249994
2026-04-10 12:46:43.000 UTC,arbitrum,hyperliquid,0.24897974535599998
2026-04-10 12:46:44.000 UTC,zksync,optimism,41.804589547834226
2026-04-10 12:46:47.000 UTC,base,optimism,20.495188742669768
2026-04-10 12:46:49.000 UTC,base,ethereum,24.16233314730296
2026-04-10 12:46:50.000 UTC,arbitrum,ethereum,0.15003539999999999
2026-04-10 12:46:51.000 UTC,zksync,base,160.01340941545914
2026-04-10 12:46:57.000 UTC,polygon,ethereum,77.114961
2026-04-10 12:46:59.000 UTC,ethereum,polygon,1708.3630785599998
2026-04-10 12:46:59.000 UTC,ethereum,arbitrum,200.97777797141103
2026-04-10 12:46:59.000 UTC,ethereum,optimism,51.55631488934346
2026-04-10 12:47:02.000 UTC,arbitrum,hyperliquid,899.2121639999999
2026-04-10 12:47:05.000 UTC,polygon,ethereum,507.6957526075423
2026-04-10 12:47:05.000 UTC,arbitrum,hyperliquid,23227.12657260065
2026-04-10 12:47:07.000 UTC,arbitrum,optimism,0.22864794818399997
2026-04-10 12:47:08.000 UTC,arbitrum,base,2.8273509340684932
2026-04-10 12:47:08.000 UTC,arbitrum,optimism,489.3135390997
2026-04-10 12:47:11.000 UTC,polygon,base,2.099895
2026-04-10 12:47:19.000 UTC,arbitrum,ethereum,2931.7040749160155
2026-04-10 12:47:20.000 UTC,arbitrum,base,99.995
2026-04-10 12:47:20.000 UTC,arbitrum,zksync,532.6284494156141
2026-04-10 12:47:21.000 UTC,base,arbitrum,418.97747858290273
2026-04-10 12:47:23.000 UTC,ethereum,base,3.019079334612
2026-04-10 12:47:23.000 UTC,ethereum,base,57.7471125
2026-04-10 12:47:29.000 UTC,base,optimism,201.54365731325
2026-04-10 12:47:30.000 UTC,arbitrum,hyperliquid,1999.9
2026-04-10 12:47:36.000 UTC,arbitrum,base,1.4865583058
2026-04-10 12:47:36.000 UTC,arbitrum,hyperliquid,2673.2563305
2026-04-10 12:47:43.000 UTC,base,optimism,55.30652292405544
2026-04-10 12:47:43.000 UTC,polygon,ethereum,2.14740327732017e-18
2026-04-10 12:47:45.000 UTC,arbitrum,hyperliquid,15994.1102545
2026-04-10 12:47:47.000 UTC,ethereum,arbitrum,208.53866954515001
2026-04-10 12:47:47.000 UTC,ethereum,arbitrum,208.42658914945
2026-04-10 12:47:52.000 UTC,arbitrum,zksync,418.31684119861916
2026-04-10 12:47:53.000 UTC,arbitrum,hyperliquid,208.51142890724998
2026-04-10 12:47:57.000 UTC,base,ethereum,124.26170560405
2026-04-10 12:47:57.000 UTC,arbitrum,hyperliquid,208.3993535113
2026-04-10 12:47:59.000 UTC,ethereum,hyperliquid,214834.80278574687
2026-04-10 12:47:59.000 UTC,ethereum,polygon,991.2004375
2026-04-10 12:48:13.000 UTC,optimism,arbitrum,2010.3743364
2026-04-10 12:48:17.000 UTC,arbitrum,hyperliquid,129.9935
2026-04-10 12:48:18.000 UTC,arbitrum,base,499.975
2026-04-10 12:48:19.000 UTC,optimism,zksync,4.000944
2026-04-10 12:48:21.000 UTC,zksync,arbitrum,531.351689734839
2026-04-10 12:48:23.000 UTC,ethereum,arbitrum,991.2004375
2026-04-10 12:48:23.000 UTC,optimism,ethereum,0.0556355
2026-04-10 12:48:23.000 UTC,ethereum,polygon,231.20383596840685
2026-04-10 12:48:25.000 UTC,base,zksync,2.22542
2026-04-10 12:48:27.000 UTC,ethereum,polygon,337.106784221306
2026-04-10 12:48:33.000 UTC,base,optimism,7.84553915860701
2026-04-10 12:48:44.000 UTC,arbitrum,base,3884.8615952076
2026-04-10 12:48:44.000 UTC,arbitrum,ethereum,16.003776
2026-04-10 12:48:45.000 UTC,arbitrum,hyperliquid,32.7037587303
2026-04-10 12:48:47.000 UTC,ethereum,zksync,4.29611418355
2026-04-10 12:48:54.000 UTC,zksync,base,417.0975478480374
2026-04-10 12:48:55.000 UTC,optimism,zksync,5.001179999999999
2026-04-10 12:48:57.000 UTC,optimism,base,0.0556355
2026-04-10 12:48:59.000 UTC,ethereum,polygon,51.457705391015025
2026-04-10 12:49:04.000 UTC,arbitrum,hyperliquid,1131.283433
2026-04-10 12:49:11.000 UTC,ethereum,hyperliquid,992.95035
2026-04-10 12:49:13.000 UTC,arbitrum,hyperliquid,799.96
2026-04-10 12:49:15.000 UTC,base,ethereum,54085.19136221215
2026-04-10 12:49:19.000 UTC,optimism,polygon,28.606749599999997
2026-04-10 12:49:23.000 UTC,arbitrum,hyperliquid,7899.605
2026-04-10 12:49:23.000 UTC,ethereum,arbitrum,24.702162
2026-04-10 12:49:23.000 UTC,ethereum,base,10.04425476215
2026-04-10 12:49:24.000 UTC,arbitrum,zksync,0.03000708
2026-04-10 12:49:24.000 UTC,arbitrum,hyperliquid,530.0816119718729
2026-04-10 12:49:27.000 UTC,polygon,hyperliquid,39247.07973842866
2026-04-10 12:49:33.000 UTC,arbitrum,base,27.3723993116
2026-04-10 12:49:35.000 UTC,ethereum,base,10.499475
2026-04-10 12:49:37.000 UTC,base,ethereum,4.99975
2026-04-10 12:49:41.000 UTC,polygon,base,529.3009320583416
2026-04-10 12:49:45.000 UTC,arbitrum,hyperliquid,23998.8
2026-04-10 12:49:47.000 UTC,arbitrum,ethereum,22.294727595692944
2026-04-10 12:49:51.000 UTC,polygon,ethereum,972.954634116756
2026-04-10 12:49:59.000 UTC,base,ethereum,9.685872326532
2026-04-10 12:49:59.000 UTC,polygon,base,1999.1860775939158
2026-04-10 12:50:00.000 UTC,arbitrum,hyperliquid,2581.32334302951
2026-04-10 12:50:01.000 UTC,arbitrum,hyperliquid,2717.057084015776
2026-04-10 12:50:02.000 UTC,arbitrum,hyperliquid,5.0626970933179996
2026-04-10 12:50:03.000 UTC,arbitrum,hyperliquid,2546.160754245188
2026-04-10 12:50:04.000 UTC,arbitrum,base,111.26318125504001
2026-04-10 12:50:04.000 UTC,arbitrum,hyperliquid,2283.5365009584816
2026-04-10 12:50:07.000 UTC,base,ethereum,18597.306127527616
2026-04-10 12:50:11.000 UTC,ethereum,arbitrum,5.002207344053544
2026-04-10 12:50:11.000 UTC,ethereum,polygon,436.97657287
2026-04-10 12:50:11.000 UTC,ethereum,base,15.7490235
2026-04-10 12:50:14.000 UTC,optimism,arbitrum,15.516019947116
2026-04-10 12:50:17.000 UTC,base,arbitrum,414.82285356511505
2026-04-10 12:50:19.000 UTC,base,ethereum,4.10086994904
2026-04-10 12:50:23.000 UTC,polygon,optimism,10.771324822625697
2026-04-10 12:50:29.000 UTC,optimism,polygon,26.820727458348685
2026-04-10 12:50:47.000 UTC,ethereum,base,3.483930440035912
2026-04-10 12:50:48.000 UTC,arbitrum,hyperliquid,414.16351277360616
2026-04-10 12:50:49.000 UTC,hyperliquid,ethereum,1518.97921671335
2026-04-10 12:50:51.000 UTC,arbitrum,hyperliquid,2083.972153715184
2026-04-10 12:50:52.000 UTC,arbitrum,hyperliquid,89.7944324
2026-04-10 12:50:57.000 UTC,optimism,ethereum,668.5273742874863
2026-04-10 12:50:57.000 UTC,base,ethereum,3.8790672953399996
2026-04-10 12:50:57.000 UTC,zksync,arbitrum,8.25229203822
2026-04-10 12:51:01.000 UTC,polygon,base,1.5871873831097523
2026-04-10 12:51:03.000 UTC,base,arbitrum,1.3996691268456023
2026-04-10 12:51:03.000 UTC,ethereum,base,10.151920322491275
2026-04-10 12:51:05.000 UTC,optimism,hyperliquid,2.8915119999999996
2026-04-10 12:51:08.000 UTC,base,ethereum,174.530085463766
2026-04-10 12:51:09.000 UTC,zksync,arbitrum,25.354306406159996
2026-04-10 12:51:11.000 UTC,ethereum,arbitrum,286.33500174924
2026-04-10 12:51:11.000 UTC,base,zksync,100.97373924
2026-04-10 12:51:13.000 UTC,polygon,ethereum,1067.065305171118
2026-04-10 12:51:16.000 UTC,arbitrum,hyperliquid,999.8566110464279
2026-04-10 12:51:22.000 UTC,hyperliquid,base,6.95876414494202
2026-04-10 12:51:26.000 UTC,ethereum,optimism,141.23924
2026-04-10 12:51:26.000 UTC,hyperliquid,ethereum,628.7956195199705
2026-04-10 12:51:29.000 UTC,base,arbitrum,22.244239771622
2026-04-10 12:51:35.000 UTC,ethereum,base,10.499349
2026-04-10 12:51:38.000 UTC,arbitrum,hyperliquid,2999.814
2026-04-10 12:51:39.000 UTC,base,ethereum,23.976997792027067
2026-04-10 12:51:41.000 UTC,base,zksync,413.38331801897385
2026-04-10 12:51:41.000 UTC,base,arbitrum,528.4601556019616
2026-04-10 12:51:47.000 UTC,arbitrum,hyperliquid,100.18378822
2026-04-10 12:51:55.000 UTC,polygon,base,77.927357204282
2026-04-10 12:51:55.000 UTC,polygon,ethereum,54.53292487499999
2026-04-10 12:51:55.000 UTC,arbitrum,hyperliquid,5073.685412
2026-04-10 12:52:06.000 UTC,arbitrum,base,1.3796045534251993
2026-04-10 12:52:07.000 UTC,hyperliquid,polygon,900.2339999999999
2026-04-10 12:52:07.000 UTC,polygon,base,4.9983900806
2026-04-10 12:52:11.000 UTC,ethereum,polygon,36607.3563476677
2026-04-10 12:52:14.000 UTC,polygon,zksync,6.940554075
2026-04-10 12:52:15.000 UTC,polygon,zksync,158.62573997208
2026-04-10 12:52:17.000 UTC,ethereum,arbitrum,65.68528429139573
2026-04-10 12:52:19.000 UTC,base,ethereum,19.97055124500075
2026-04-10 12:52:23.000 UTC,ethereum,arbitrum,637.6879624763662
2026-04-10 12:52:27.000 UTC,optimism,polygon,324.844505546669
2026-04-10 12:52:29.000 UTC,arbitrum,hyperliquid,45.92715234
2026-04-10 12:52:33.000 UTC,arbitrum,zksync,10.0026
